customer_id,Final_Cluster
7599,Promo Hunters
7602,Karens
7603,Vegetarians
7605,Large families
7606,Vegetarians
7607,Pet lovers
7608,Karens
7609,High spenders
7610,Karens
7611,Tech enthusiasts
7612,Vegetarians
7613,Vegetarians
7614,High spenders
7616,College students
7617,Karens
7618,Vegetarians
7619,Karens
7620,Promo Hunters
7621,Vegetarians
7623,Vegetarians
7624,Demanding foodies
7625,High spenders
7626,Promo Hunters
7627,Vegetarians
7628,College students
7631,Large families
7632,Large families
7633,Pet lovers
7634,College students
7635,Large families
7637,Vegetarians
7638,High spenders
7639,Vegetarians
7640,Karens
7641,College students
7642,Pet lovers
7646,Karens
7648,Large families
7649,Demanding foodies
7650,High spenders
7651,Vegetarians
7654,Vegetarians
7656,Vegetarians
7657,Karens
7659,Vegetarians
7660,High spenders
7661,Promo Hunters
7662,Large families
7663,Demanding foodies
7664,Demanding foodies
7665,Large families
7666,Karens
7667,Tech enthusiasts
7668,Karens
7670,Karens
7672,Large families
7673,Karens
7674,Large families
7675,Karens
7677,Demanding foodies
7678,Large families
7679,Promo Hunters
7680,Promo Hunters
7681,Demanding foodies
7682,Karens
7683,Tech enthusiasts
7684,High spenders
7685,Karens
7686,High spenders
7688,Karens
7689,Demanding foodies
7690,Vegetarians
7691,Karens
7692,Pet lovers
7693,Karens
7694,Vegetarians
7695,High spenders
7696,Tech enthusiasts
7697,College students
7698,Tech enthusiasts
7699,Vegetarians
7700,Promo Hunters
7701,Karens
7702,Large families
7703,High spenders
7707,Karens
7708,Large families
7709,Demanding foodies
7710,Karens
7711,High spenders
7712,College students
7713,Large families
7714,Demanding foodies
7716,Vegetarians
7717,High spenders
7719,High spenders
7720,Karens
7721,High spenders
7722,High spenders
7723,Vegetarians
7724,Pet lovers
7725,High spenders
7726,Large families
7729,Promo Hunters
7730,Large families
7731,Pet lovers
7732,Pet lovers
7733,Large families
7734,Karens
7735,Tech enthusiasts
7736,Karens
7737,Pet lovers
7738,Pet lovers
7739,Vegetarians
7740,Karens
7741,Large families
7742,Demanding foodies
7743,Pet lovers
7744,Vegetarians
7745,Large families
7746,High spenders
7747,Vegetarians
7748,Tech enthusiasts
7749,Vegetarians
7751,Karens
7753,High spenders
7754,Pet lovers
7755,Demanding foodies
7756,High spenders
7757,Vegetarians
7758,Large families
7759,Vegetarians
7760,Large families
7762,Demanding foodies
7763,Demanding foodies
7764,Karens
7765,Large families
7766,Demanding foodies
7767,Karens
7768,Demanding foodies
7769,High spenders
7770,Demanding foodies
7771,Demanding foodies
7772,Large families
7773,Promo Hunters
7774,Karens
7775,Karens
7776,High spenders
7777,Vegetarians
7778,Pet lovers
7779,Promo Hunters
7780,Large families
7781,Vegetarians
7782,Karens
7783,High spenders
7785,Vegetarians
7786,Promo Hunters
7787,Large families
7789,Demanding foodies
7790,Karens
7791,Demanding foodies
7792,Demanding foodies
7793,Vegetarians
7794,Tech enthusiasts
7795,Karens
7796,Promo Hunters
7797,Large families
7798,Large families
7799,Vegetarians
7800,Karens
7801,Large families
7802,Vegetarians
7803,Vegetarians
7804,Vegetarians
7805,Pet lovers
7806,Karens
7807,Karens
7808,Tech enthusiasts
7810,Large families
7811,High spenders
7812,Promo Hunters
7814,Demanding foodies
7815,College students
7816,Demanding foodies
7817,Vegetarians
7818,High spenders
7819,Demanding foodies
7820,Demanding foodies
7821,Large families
7822,Vegetarians
7823,Karens
7824,Karens
7825,Pet lovers
7826,Karens
7827,Promo Hunters
7828,High spenders
7829,Promo Hunters
7830,Vegetarians
7831,Demanding foodies
7832,High spenders
7833,High spenders
7834,Demanding foodies
7835,Large families
7836,Tech enthusiasts
7837,Vegetarians
7838,Large families
7839,Large families
7841,High spenders
7842,High spenders
7843,Large families
7845,Karens
7846,Demanding foodies
7847,Pet lovers
7848,Promo Hunters
7849,Large families
7850,Large families
7851,Demanding foodies
7853,Pet lovers
7854,Demanding foodies
7855,Pet lovers
7856,Large families
7857,Vegetarians
7858,Demanding foodies
7859,Large families
7860,Pet lovers
7862,Large families
7863,Karens
7864,Karens
7865,Promo Hunters
7866,Large families
7867,Large families
7868,Vegetarians
7871,High spenders
7873,Large families
7875,Large families
7876,High spenders
7877,High spenders
7878,Tech enthusiasts
7879,Large families
7880,High spenders
7881,Vegetarians
7882,Promo Hunters
7883,Vegetarians
7884,College students
7885,High spenders
7886,High spenders
7887,Vegetarians
7888,Large families
7889,Vegetarians
7890,Large families
7891,Demanding foodies
7892,Promo Hunters
7893,High spenders
7894,High spenders
7895,Vegetarians
7897,Promo Hunters
7899,Demanding foodies
7900,Karens
7901,Demanding foodies
7902,Demanding foodies
7903,Large families
7904,Vegetarians
7905,High spenders
7906,Tech enthusiasts
7907,Promo Hunters
7908,Demanding foodies
7909,Pet lovers
7910,High spenders
7911,Pet lovers
7912,Promo Hunters
7913,High spenders
7915,High spenders
7917,Large families
7918,Pet lovers
7919,Vegetarians
7920,High spenders
7921,Promo Hunters
7923,Pet lovers
7924,Karens
7925,Tech enthusiasts
7926,Pet lovers
7927,Promo Hunters
7928,Vegetarians
7929,Large families
7930,Demanding foodies
7931,High spenders
7933,Large families
7934,Vegetarians
7935,Pet lovers
7936,Vegetarians
7937,Karens
7938,High spenders
7939,High spenders
7940,Large families
7941,Promo Hunters
7942,Karens
7943,Tech enthusiasts
7945,Karens
7946,Demanding foodies
7947,Demanding foodies
7949,Vegetarians
7950,Promo Hunters
7951,Large families
7952,Tech enthusiasts
7953,High spenders
7954,High spenders
7957,Tech enthusiasts
7958,Promo Hunters
7959,Vegetarians
7960,Vegetarians
7961,Karens
7962,Promo Hunters
7963,Large families
7964,Demanding foodies
7965,Large families
7966,Promo Hunters
7967,Karens
7968,Karens
7969,Tech enthusiasts
7970,Promo Hunters
7971,High spenders
7972,College students
7973,Tech enthusiasts
7975,Karens
7976,Large families
7977,Large families
7978,Vegetarians
7979,Large families
7980,Karens
7981,Karens
7983,Vegetarians
7984,High spenders
7985,Karens
7987,Vegetarians
7989,Karens
7990,Promo Hunters
7991,Pet lovers
7992,Large families
7993,Karens
7994,High spenders
7995,Pet lovers
7996,Promo Hunters
7997,High spenders
7998,Karens
7999,Pet lovers
8000,Large families
8001,Vegetarians
8002,Promo Hunters
8003,Large families
8004,Tech enthusiasts
8005,Karens
8006,Karens
8007,Vegetarians
8008,Tech enthusiasts
8009,Large families
8010,Vegetarians
8011,Pet lovers
8012,Vegetarians
8013,Large families
8014,Promo Hunters
8015,Vegetarians
8016,Tech enthusiasts
8017,High spenders
8018,College students
8019,Karens
8020,Promo Hunters
8021,Large families
8022,Karens
8023,Karens
8024,Vegetarians
8025,High spenders
8026,Large families
8027,Karens
8029,Promo Hunters
8031,Large families
8032,Large families
8033,Karens
8034,Large families
8035,Vegetarians
8036,High spenders
8037,Karens
8038,Demanding foodies
8039,Large families
8040,High spenders
8041,Large families
8043,College students
8044,Karens
8045,Karens
8046,Large families
8047,Promo Hunters
8048,Vegetarians
8049,High spenders
8051,Large families
8053,Karens
8054,Demanding foodies
8055,Demanding foodies
8058,College students
8059,Vegetarians
8060,Pet lovers
8061,Karens
8062,Large families
8063,Demanding foodies
8064,High spenders
8065,Pet lovers
8067,Karens
8068,Demanding foodies
8069,Demanding foodies
8071,High spenders
8072,Pet lovers
8073,Promo Hunters
8074,Promo Hunters
8075,Karens
8076,Demanding foodies
8077,Demanding foodies
8078,High spenders
8079,Promo Hunters
8080,Vegetarians
8081,Karens
8082,Large families
8083,Large families
8084,College students
8085,Demanding foodies
8086,Demanding foodies
8088,Large families
8089,Karens
8090,High spenders
8092,High spenders
8093,Vegetarians
8094,Large families
8095,Karens
8096,Promo Hunters
8097,Large families
8098,Large families
8100,Demanding foodies
8101,Pet lovers
8102,Demanding foodies
8103,Vegetarians
8105,Vegetarians
8106,Pet lovers
8108,Large families
8109,Large families
8110,Karens
8111,Karens
8112,College students
8113,Large families
8114,High spenders
8115,High spenders
8118,Vegetarians
8119,Demanding foodies
8120,Large families
8121,Promo Hunters
8123,High spenders
8124,Demanding foodies
8125,Vegetarians
8126,Pet lovers
8127,Pet lovers
8128,Large families
8129,Vegetarians
8130,Promo Hunters
8132,College students
8133,Karens
8134,Large families
8135,High spenders
8136,College students
8137,Demanding foodies
8139,Karens
8140,Pet lovers
8141,Karens
8142,Pet lovers
8143,Tech enthusiasts
8144,Large families
8145,Promo Hunters
8146,Large families
8147,Vegetarians
8148,Demanding foodies
8149,Pet lovers
8151,Demanding foodies
8152,Karens
8153,Large families
8154,Tech enthusiasts
8156,Vegetarians
8157,High spenders
8159,Large families
8160,Promo Hunters
8162,Karens
8164,Demanding foodies
8165,Demanding foodies
8166,High spenders
8167,Demanding foodies
8168,Tech enthusiasts
8169,Demanding foodies
8170,Tech enthusiasts
8171,Karens
8172,Demanding foodies
8173,Karens
8174,High spenders
8175,Karens
8176,Large families
8177,Demanding foodies
8178,Vegetarians
8181,Large families
8182,High spenders
8183,Vegetarians
8184,Vegetarians
8185,High spenders
8186,Large families
8187,Large families
8188,Vegetarians
8189,College students
8190,High spenders
8192,Karens
8194,Karens
8195,Vegetarians
8196,Karens
8198,Karens
8199,Karens
8200,Pet lovers
8201,Promo Hunters
8202,Karens
8203,Vegetarians
8204,High spenders
8205,Karens
8206,Large families
8207,Vegetarians
8208,Large families
8209,Pet lovers
8210,Tech enthusiasts
8211,Vegetarians
8212,Large families
8213,Karens
8214,Pet lovers
8215,Demanding foodies
8216,Karens
8217,Karens
8218,Tech enthusiasts
8219,Demanding foodies
8220,High spenders
8221,Promo Hunters
8222,High spenders
8223,Vegetarians
8224,Large families
8225,Karens
8227,Tech enthusiasts
8228,High spenders
8230,Pet lovers
8231,Demanding foodies
8232,Large families
8233,Large families
8234,Vegetarians
8236,Pet lovers
8237,Pet lovers
8238,Promo Hunters
8240,Demanding foodies
8241,Promo Hunters
8243,Vegetarians
8244,Large families
8245,Large families
8246,Pet lovers
8247,Demanding foodies
8248,Karens
8249,Pet lovers
8250,Karens
8251,Karens
8252,Vegetarians
8253,Promo Hunters
8254,Vegetarians
8255,Vegetarians
8257,Pet lovers
8258,Promo Hunters
8260,Vegetarians
8261,Large families
8262,Vegetarians
8263,Demanding foodies
8264,College students
8265,Karens
8266,Vegetarians
8268,Large families
8269,Large families
8270,Large families
8271,High spenders
8272,High spenders
8273,Vegetarians
8274,Tech enthusiasts
8275,Vegetarians
8276,Vegetarians
8277,Demanding foodies
8278,High spenders
8279,Karens
8280,Promo Hunters
8281,High spenders
8282,Karens
8283,Demanding foodies
8284,Karens
8285,Promo Hunters
8286,Vegetarians
8287,Large families
8288,Large families
8289,Vegetarians
8291,Karens
8292,Pet lovers
8294,Large families
8295,Demanding foodies
8296,Tech enthusiasts
8297,Tech enthusiasts
8299,Karens
8300,Large families
8301,High spenders
8303,College students
8304,Large families
8305,Promo Hunters
8307,Demanding foodies
8308,Large families
8309,High spenders
8310,Vegetarians
8311,Promo Hunters
8313,Promo Hunters
8314,Large families
8315,Karens
8316,Karens
8317,Vegetarians
8318,Vegetarians
8319,Promo Hunters
8320,Vegetarians
8321,Vegetarians
8322,Karens
8323,Tech enthusiasts
8324,High spenders
8325,Promo Hunters
8326,Large families
8327,Pet lovers
8328,Demanding foodies
8330,Pet lovers
8331,Large families
8332,High spenders
8333,Vegetarians
8334,Demanding foodies
8336,Pet lovers
8337,Pet lovers
8340,High spenders
8341,Karens
8342,Large families
8344,Tech enthusiasts
8348,Large families
8349,Vegetarians
8350,Vegetarians
8351,Karens
8352,Promo Hunters
8353,College students
8354,Large families
8355,Large families
8357,Karens
8358,High spenders
8359,Large families
8360,Karens
8361,Karens
8362,Large families
8364,Large families
8365,Demanding foodies
8366,Large families
8367,High spenders
8368,Promo Hunters
8369,Karens
8370,High spenders
8371,High spenders
8372,Karens
8373,Karens
8374,Demanding foodies
8375,Tech enthusiasts
8376,Karens
8377,Karens
8378,Large families
8379,Karens
8380,Pet lovers
8382,Large families
8383,High spenders
8384,Promo Hunters
8386,Demanding foodies
8387,College students
8388,High spenders
8389,High spenders
8390,Large families
8391,High spenders
8392,Karens
8393,Vegetarians
8394,Large families
8395,Large families
8396,Promo Hunters
8397,High spenders
8399,Vegetarians
8400,Karens
8401,Pet lovers
8402,Promo Hunters
8404,Large families
8405,High spenders
8406,Demanding foodies
8407,High spenders
8408,Tech enthusiasts
8409,Vegetarians
8410,Large families
8411,College students
8412,Large families
8413,High spenders
8415,Vegetarians
8417,High spenders
8418,Vegetarians
8419,High spenders
8420,High spenders
8421,Pet lovers
8422,Karens
8423,Karens
8424,Tech enthusiasts
8426,Promo Hunters
8427,Large families
8428,Vegetarians
8429,Vegetarians
8431,High spenders
8432,Tech enthusiasts
8433,Pet lovers
8434,Promo Hunters
8435,Karens
8436,Large families
8437,Karens
8438,Vegetarians
8440,Tech enthusiasts
8441,Vegetarians
8442,Large families
8443,High spenders
8444,Vegetarians
8445,Karens
8446,Karens
8447,College students
8448,Demanding foodies
8449,Promo Hunters
8450,Pet lovers
8453,Large families
8454,Karens
8455,Pet lovers
8456,Large families
8458,Karens
8459,Vegetarians
8461,Large families
8462,Karens
8463,Karens
8464,Karens
8465,Promo Hunters
8467,Karens
8468,Vegetarians
8469,Karens
8471,Large families
8472,Large families
8473,Demanding foodies
8474,High spenders
8475,High spenders
8476,Karens
8477,Promo Hunters
8478,High spenders
8479,Pet lovers
8480,Promo Hunters
8481,Vegetarians
8482,High spenders
8483,Large families
8485,High spenders
8486,Vegetarians
8487,Pet lovers
8488,Pet lovers
8490,Vegetarians
8491,High spenders
8492,Tech enthusiasts
8493,Demanding foodies
8494,High spenders
8495,Large families
8496,Demanding foodies
8497,Tech enthusiasts
8498,Demanding foodies
8499,Demanding foodies
8500,Vegetarians
8501,Pet lovers
8502,Demanding foodies
8503,Promo Hunters
8504,Karens
8505,Promo Hunters
8506,Vegetarians
8507,Vegetarians
8508,Promo Hunters
8509,Demanding foodies
8510,Pet lovers
8511,Demanding foodies
8512,Demanding foodies
8513,High spenders
8514,Promo Hunters
8515,Vegetarians
8516,Pet lovers
8519,College students
8520,Large families
8521,Large families
8522,Pet lovers
8523,Promo Hunters
8524,Large families
8525,Large families
8526,Vegetarians
8528,Promo Hunters
8529,Large families
8530,High spenders
8532,Large families
8534,Demanding foodies
8535,Pet lovers
8536,Large families
8537,Vegetarians
8538,Promo Hunters
8539,Large families
8540,Vegetarians
8541,High spenders
8542,Demanding foodies
8543,Pet lovers
8544,College students
8545,High spenders
8546,Large families
8547,Pet lovers
8548,Pet lovers
8549,Karens
8552,High spenders
8554,Demanding foodies
8555,Promo Hunters
8556,Pet lovers
8557,Karens
8558,Large families
8561,High spenders
8562,High spenders
8563,Large families
8564,Pet lovers
8565,Tech enthusiasts
8567,Vegetarians
8568,Vegetarians
8569,Promo Hunters
8570,Vegetarians
8571,Large families
8572,Pet lovers
8573,Promo Hunters
8574,Karens
8577,Vegetarians
8578,Large families
8579,High spenders
8581,Vegetarians
8582,Vegetarians
8583,Large families
8584,Vegetarians
8586,Large families
8587,Pet lovers
8590,College students
8592,Pet lovers
8593,High spenders
8594,Tech enthusiasts
8595,Demanding foodies
8596,Demanding foodies
8597,Vegetarians
8598,Demanding foodies
8599,Vegetarians
8600,Pet lovers
8602,Karens
8603,Demanding foodies
8604,Large families
8605,Vegetarians
8607,Large families
8608,Demanding foodies
8609,Large families
8610,Karens
8612,Vegetarians
8613,Large families
8614,Karens
8615,Pet lovers
8616,Demanding foodies
8617,Promo Hunters
8618,Karens
8619,Tech enthusiasts
8620,College students
8621,Karens
8622,Vegetarians
8623,Demanding foodies
8624,High spenders
8625,Demanding foodies
8626,High spenders
8627,Vegetarians
8629,High spenders
8630,Large families
8631,Karens
8632,Karens
8633,High spenders
8634,High spenders
8635,Vegetarians
8636,Large families
8637,Karens
8638,Pet lovers
8640,Large families
8641,Large families
8643,Promo Hunters
8644,Vegetarians
8645,Large families
8646,Large families
8647,Pet lovers
8648,High spenders
8649,Pet lovers
8650,Large families
8651,Pet lovers
8652,Promo Hunters
8654,Tech enthusiasts
8655,Pet lovers
8656,Large families
8657,Demanding foodies
8658,Vegetarians
8659,Karens
8660,Demanding foodies
8661,Vegetarians
8662,Large families
8663,High spenders
8664,High spenders
8665,Vegetarians
8666,Pet lovers
8667,Large families
8668,High spenders
8669,Pet lovers
8670,Large families
